"Name","Disc. Date","mmax","Host Name","R.A.","Dec.","Type","Phot.","Spec.","Radio","X-ray"
"SN2017dff","2017/04/17","18.51","","20:38:57.20,20:38:57.204,20:38:57.12","-26:49:54.16,-26:49:54.12","Ia","4","1","",""
"SN2017dgt","2017/04/22","17.98","ESO 196-G5","01:27:56.69,01:27:56.693,01:27:56.688","-50:41:14.39,-50:41:14.38,-50:41:14.28","Ia","4","1","",""
"SN2017dgu","2017/04/22","18.55","","21:24:02.18,21:24:02.182,21:24:02.16","-53:33:55.19,-53:33:55.08","Ia","4","1","",""
"SN2017diw","2017/04/03","18.77","LEDA 144194","01:36:15.08,01:36:15.084,01:36:15.096","-65:10:29.75,-65:10:29.74,-65:10:29.64","Ia","4","1","",""
"SN2017dps","2017/05/01","15.7","IC 4296","13:36:40.04,13:36:40.040,13:36:40.08","-33:58:01.29,-33:58:01.2","Ia","4","1","",""
"SN2017eir","2017/05/25","18.77","","23:51:49.57,23:51:49.577,23:51:49.68","-04:45:45.14,-04:45:45.144","Ia","4","1","",""
"SN2017exh","2017/06/22","18.01","","22:58:27.30,22:58:27.303,22:58:27.36","-00:16:00.52,-00:16:00.516","Ia","4","1","",""
"SN2017eym","2017/06/22","17.95","LEDA 951417","00:27:34.00,00:27:34.001","-12:32:02.76","Ia","4","1","",""
"SN2017fms","2017/07/17","17.4","IC 1371","21:20:14.60,21:20:14.600,21:20:14.56","-04:52:51.30,-04:52:51.3","Ia","4","1","",""
"SN2017gbo","2017/08/11","17.83","","06:24:33.41,06:24:33.413,06:24:33.408","-15:40:41.45,-15:40:41.52","Ia","4","1","",""
"SN2017glb","2017/08/28","17.1","2MASX J04512765-1657381","04:51:27.75,04:51:27.751,04:51:27.792,04:51:27.744","-16:57:38.28,-16:57:38.52,-16:57:38.16","Ia","4","1","",""
"SN2017hai","2017/09/29","18.91","","08:56:13.10,08:56:13.101,08:56:13.2","+32:30:35.39,+32:30:35.28","Ia","4","1","",""
"SN2017hbv","2017/10/03","18.72","","03:31:45.39,03:31:45.389,03:31:45.384","-39:36:51.70,-39:36:51.84","Ia","4","1","",""
"SN2017hie","2017/10/10","18.87","","19:53:01.23,19:53:01.229,19:53:01.2","+41:12:56.77,+41:12:56.88","Ia","4","1","",""
"SN2017his","2017/10/11","16.65","","03:25:44.56,03:25:44.560,03:25:44.568","-63:52:53.80,-63:52:53.76","Ia","4","1","",""
"SN2017icq","2017/11/10","19","","08:37:41.28,08:37:41.280,08:37:41.27","+53:27:40.41,+53:27:40.4","Ia","4","1","",""
"SN2017iez","2017/11/14","17.45","","01:33:13.24,01:33:13.240,01:33:13.248","-17:31:31.71,-17:31:31.8","Ia","4","1","",""
"SN2017ige","2017/11/17","16.9","SBS 1223+503","12:25:32.14,12:25:32.233,12:25:32.16,17:08:45.12","+50:02:06.54,+50:02:08.27,+50:02:08.52,+42:16:58.44","Ia","4","1","",""
"SN2017ihg","2017/11/13","18.54","","09:49:19.44,09:49:19.384","+10:32:06.14,+10:32:06.22,+10:32:06.36","Ia","4","1","",""
"SN2017ijw","2017/11/17","17.62","2MASX J21135298+0213137","21:13:53.00,21:13:52.956,21:13:53.04,17:08:45.12","+02:13:14.00,+02:13:13.38,+02:13:12.972,+42:16:58.44","Ia","4","1","",""
"SN2017X","2017/01/01","17.8","","06:44:50.32,06:44:50.315,06:44:50.4","-43:54:21.49,-43:54:21.50,-43:54:21.6","Ia-91T","4","1","",""
"SN2000df","2000/08/17","17.15","CGCG 051-070","16:14:12.22","+06:09:00.6,+06:09:00.61","Ia","3","1","",""
"SN2001cg","2001/05/28","17.8","IC 3900","12:55:40.87","+27:15:03.9,+27:15:03.89","Ia","3","1","",""
"SN2001dm","2001/08/07","15.4","NGC 749","01:55:40.55","-29:55:20.7,-29:55:20.71","Ia","3","1","",""
"SN2001dw","2001/08/25","16.6","NGC 1168","03:00:47.88","+11:46:27.5,+11:46:27.52","Ia","3","1","",""
"SN2001eb","2001/08/29","16.3","NGC 1589","04:30:45.10","+00:52:17.9,+00:52:17.90","Ia","3","4","",""
"SN2001eg","2001/08/29","17.8","UGC 3885","07:31:05.91,07:31:05.99","+59:28:38.8,+59:28:38.3,+59:28:38.78","Ia","3","1","",""
"SN2001iq","2001/12/14","16.6","UGC 12032","22:25:10.42","+42:43:04.2,+42:43:04.19","Ia","3","6","",""
"SN2001P","2001/01/31","17","NGC 3947","11:53:21.56","+20:44:53.3,+20:44:53.30","Ia","3","3","",""
"SN2002av","2002/02/08","17.7","ESO 489-G7","06:08:06.34","-23:59:13.2,-23:59:13.20","Ia","3","6","",""
"SN2002br","2002/03/09","17","MCG +03-27-61","10:34:08.92","+19:42:20.5,+19:42:20.48","Ia","3","2","",""
"SN2002cc","2002/04/04","17.2","SDSS J083402.21+553906.7","08:34:01.97","+55:39:12.4,+55:39:12.38","Ia","3","2","",""
"SN2002eh","2002/08/01","16.4","NGC 917","02:26:08.45","+31:54:45.2,+31:54:45.22","Ia","3","1","",""
"SN2002ep","2002/08/06","18.7","2MASX J21572200-0751253","21:57:21.66","-07:51:24.8,-07:51:24.80","Ia","3","1","",""
"SN2002ey","2002/09/03","17.7","2MASX J23101188+0732541","23:10:12.33","+07:32:59.9,+07:32:59.89","Ia","3","5","",""
"SN2002gb","2002/08/28","18.9","SDSS J224321.26-000654.5","22:43:21.31,22:43:21.36","-00:06:53.0,-00:06:52.92,-00:06:52.99","Ia","3","1","",""
"SN2002jo","2002/12/11","16.3","NGC 5708","14:38:16.42,14:38:16.32","+40:27:14.0,+40:27:14.04,+40:27:14.00","Ia","3","1","",""
"SN2003an","2003/02/09","16.9","MCG +05-32-22","13:27:53.55","+28:30:29.2,+28:30:29.20","Ia","3","1","",""
"SN2003ay","2003/02/19","19.1","NEAT J040726.40+280748.4","04:07:26.25,04:07:26.258","+28:07:55.4,+28:07:55.42,+28:07:55.49","Ia","3","1","",""
"SN2003S","2003/01/24","18","MCG +09-22-94","13:41:19.49,13:41:19.44,13:41:19.498","+55:40:36.5,+55:40:36.48,+55:40:36.52,+55:40:36.59","Ia","3","2","",""
"SN2003X","2003/01/28","16.7","UGC 11151","18:12:05.67,18:12:05.678","+29:09:17.3,+29:09:17.32,+29:09:17.39","Ia","3","1","",""
"SN2006ga","2006/09/12","20.74","SDSS J05256.32+002652.2","00:52:56.35,00:52:56.328,00:52:56.304,00:52:56.33","+00:26:52.6,+00:26:52.3,+00:26:51.86,+00:26:52.289,+00:26:51.882,+00:26:52.30","Ia?","3","1","",""
"ASASSN-14fw","2014/08/18","16.9","MCG -01-60-44","23:49:06.723,23:49:06.72,23:49:06.96","-07:02:56.59,-07:02:56.6,-07:02:56.58,-07:02:54.96","Ia","3","1","",""
"LSQ13dpm","2013/12/19","19.5","","10:29:08.33,10:29:08.36","-17:06:50.1,-17:06:50.138,-17:06:50.0","Ia","3","1","",""
"LSQ14nr","2014/02/01","18.8","","11:48:43.97,11:48:43.96","-17:55:43.2,-17:55:42.9","Ia","3","5","",""
"PS1-14mv","2014/02/21","19.79","","12:07:33.89","+18:17:44.4","Ia","3","1","",""
"PS1-14on","2014/02/25","17.9","","13:05:54.26,13:05:54.28","+08:56:55.2,+08:56:56.4","Ia","3","1","",""
"PS1-14ra","2014/03/05","16.2","IC 1044","14:41:28.44","+09:25:58.7","Ia","3","2","",""
"PS1-14wl","2014/03/25","17.2","2MASX J13324055-2036204","13:32:41.28","-20:36:25.2","Ia","3","1","",""
"PS1-14xv","2014/04/23","18.99","SDSS J160220.34+051241.5","16:02:20.35","+05:12:40.2,+05:12:40.3","Ia","3","1","",""
"PTF11qpc","2011/11/26","18.8","SDSS J122005.45+092418.3","12:20:05.47,12:20:05.52","+09:24:12.1,+09:24:12.096","Ia","3","1","",""
"SN2012bp","2012/03/24","15.5","A161812+3628","16:18:12.44","+36:28:52.8,+36:28:52.79","Ia","3","1","",""
"SN2012em","2012/09/09","17.8","PGC 69614","22:44:01.66","+15:51:49.3,+15:51:49.28","Ia Pec","3","1","",""
"SN2014ak","2014/03/26","16.3","NGC 2446","07:48:44.10,07:48:44.05","+54:36:40.5,+54:36:40.50","Ia","3","1","",""
"SN2014D","2014/01/02","15.8","UGC 7170","12:10:36.76,12:10:36.8,12:10:36.85,12:10:36.72","+18:49:35.4,+18:49:35,+18:49:35.40","Ia","3","1","",""
"SN2014Q","2014/01/29","17","PGC 2557093","08:18:50.20,08:18:50.22","+57:06:02.9,+57:06:02.92,+57:06:02.7","Ia","3","1","",""
"PS15vi","2015/03/27","19.72","","12:56:34.20","+50:41:13.2","Ia","3","1","",""
"SN2016bro","2016/04/03","16.6","Uncatalogued","05:43:12.64,05:43:12.792","-41:31:17.29,-41:31:17.3,-41:31:15.6","Ia","3","1","",""
"SN2016cvl","2016/06/05","17.4","CGCG 104-069","14:41:46.60,14:41:46.597,14:41:46.56","+19:15:06.66,+19:15:06.84","Ia","3","1","",""
"SN2016eai","2016/05/14","17.55","","11:28:55.70,11:28:55.75,11:28:55.68","+25:51:40.80,+25:51:40.8,+25:51:40.68","Ia","3","1","",""
"SN2016ejc","2016/07/24","18.65","","16:18:18.30,16:18:18.317,16:18:18.24","+42:36:14.90,+42:36:14.91,+42:36:14.76","Ia","3","1","",""
"SN2016fss","2016/09/01","16.71","","14:02:51.91,14:02:51.912,14:02:51.84","-30:36:59.26,-30:36:59.4","Ia","3","1","",""
"SN2016gdu","2016/09/09","16.9","LSBG F156-039","04:10:31.49,04:10:31.490,04:10:31.632","-54:41:06.72,-54:41:06","Ia-91T","3","1","",""
"SN2016gio","2016/09/16","18.71","","20:41:57.26,20:41:57.263,20:41:57.36","-40:28:20.46,-40:28:20.28","Ia","3","1","",""
"SN2016gom","2016/09/23","18.46","","03:18:13.24,03:18:13.244,03:18:13.248","-50:53:05.32,-50:53:05.28","Ia","3","1","",""
"SN2016gqb","2016/09/27","17.1","2MASX J05073951-1932539","05:07:39.67,05:07:39.670,05:07:39.48","-19:32:57.20,-19:32:56.04","Ia","3","1","",""
"SN2016gqc","2016/09/27","16.8","2MASX J05080487-4141151","05:08:05.22,05:08:05.220,05:08:05.256","-41:41:13.70,-41:41:11.4","Ia","3","1","",""
"SN2016guu","2016/09/30","18.21","","23:54:57.93,23:54:57.938,23:54:57.84","-63:27:13.32","Ia","3","1","",""
"SN2016hhh","2016/10/30","17.6","","01:35:54.65,01:35:54.650","+29:19:27.00","Ia","3","1","",""
"SN2016hid","2016/10/24","18.19","","03:58:11.68,03:58:11.680","+15:48:02.33","Ia","3","1","",""
"SN2016hsx","2016/11/03","17.15","2MASX J01004149-0026406","01:00:41.44,01:00:41.440,01:00:41.496","-00:26:38.83,-00:26:40.7472","Ia","3","1","",""
"SN2016ins","2016/11/26","16.3","IC 0493","08:07:27.42,08:07:27.420,08:07:27.36","+25:07:44.94,+25:07:47.64","Ia","3","1","",""
"SN2016ips","2016/12/05","16.85","SDSS J053208.29-020407.9","05:32:09.38,05:32:09.380,05:32:09.432","-02:04:23.88,-02:04:25.284","Ia","3","1","",""
"SN2016iww","2016/12/15","18.49","","11:41:30.85,11:41:30.844,11:41:30.96","-09:33:42.48","Ia","3","1","",""
"SN2017A","2017/01/01","17.4","UGC 10104","15:57:28.35,15:57:28.350","+30:03:39.10","Ia","3","1","",""
"SN2017ayk","2017/02/20","17","SDSS J162349.91+150448.3","16:23:49.86,16:23:49.860,16:23:49.92","+15:04:48.18,+15:04:48.36","Ia","3","1","",""
"SN2017bos","2017/03/01","16.3","NGC 2996","09:46:29.98,09:46:29.980,09:46:30.24","-21:34:19.78,-21:34:17.76","Ia","3","1","",""
"SN2017cxy","2017/04/08","16.2","ESO 280- G 013","18:23:17.93,18:23:17.930,18:23:17.76","-43:08:30.73,-43:08:33","Ia","3","1","",""
"SN2017daf","2017/04/15","15.8","UGC 9386","14:34:52.70,14:34:52.700,14:34:52.8","+40:44:52.87,+40:44:52.8","Ia","3","1","",""
"SN2017dah","2017/04/14","18.64","","20:17:03.82,20:17:03.816,20:17:03.84","-08:03:46.04,-08:03:46.044","Ia","3","1","",""
"SN2017dhh","2017/04/23","20.21","SDSS J115755.70-032737.6","11:57:55.77,11:57:55.770","-03:27:36.82,-03:27:36.8","Ia","3","1","",""
"SN2017dhr","2017/04/20","14.7","NGC 2076","05:46:47.27,05:46:47.270,00:23:07.1496","-16:47:00.30,-16:47:00.24","Ia","3","1","",""
"SN2017fbh","2017/06/26","16","CGCG 316-010","13:07:48.58,13:07:48.797,13:07:48.72","+62:20:50.24,+62:20:49.80,+62:20:49.92","Ia-91T","3","1","",""
"SN2017fqf","2017/07/24","16.6","CGCG 413-042","02:06:14.79,02:06:14.749,02:06:14.76","+09:38:58.42,+09:38:57.15,+09:38:57.156","Ia","3","1","",""
"SN2017glx","2017/09/03","13.4","NGC 6824","19:43:40.29,19:43:40.290","+56:06:36.30","Ia","3","1","",""
"SN2017hef","2017/10/06","17.9","","03:46:43.70,03:46:43.702,03:46:43.704","-46:37:19.34,-46:37:19.2","Ia","3","1","",""
"SN2017hkz","2017/10/16","18.2","SDSS J113922.68+6448","11:39:23.22,11:39:23.224,11:39:23.28","+64:48:15.66,+64:48:15.67,+64:48:15.48","Ia","3","1","",""
"SN2017ijq","2017/11/20","18.5","","07:24:17.23,07:24:17.232,07:24:17.28","+10:15:59.80,+10:15:59.76","Ia","3","1","",""
"SN2017jy","2017/01/16","17.48","","04:32:44.43,04:32:44.429,04:32:44.424","-05:53:30.48","Ia","3","1","",""
"SN2017wi","2017/01/29","17.2","GALEXASC J020208.73-175958.3","02:02:08.63,02:02:08.630,02:02:08.616","-17:59:56.40,-17:59:56.4","Ia","3","1","",""
"SN1999be","1999/03/10","16.5","MCG +03-22-07","08:23:38.60","+18:18:20.4,+18:18:20.41","Ia","2","3","",""
"SN1999do","1999/08/20","14.9","MCG +05-54-03","22:53:29.87","+31:38:42.9,+31:38:42.90","Ia","2","1","",""
"SN1999fz","1999/11/18","17.9","UGC 8164","13:02:16.34","+78:32:29.4,+78:32:29.40","Ia","2","1","",""
"SN1999gj","1999/11/17","17.3","NGC 3251","10:29:19.27,10:29:19.20","+26:06:19.2,+26:06:20.2,+26:06:19.19","Ia","2","1","",""
"SN1999gm","1999/12/15","18.5","2MASX J08351095-0823132","08:35:11.73","-08:23:15.4,-08:23:15.40","Ia","2","5","",""
"SN2000ej","2000/11/02","18","IC 1371","21:20:15.66","-04:52:40.5,-04:52:40.51","Ia","2","1","",""
"SN2001bs","2001/05/22","18.2","UGC 10018","15:43:39.37,15:43:39.38","+67:45:30.3,+67:45:31.3,+67:45:31.28","Ia","2","3","",""
"SN2001dt","2001/08/23","18.2","UGC 12558","23:22:19.17","+50:09:25.3,+50:09:25.31","Ia","2","1","",""
"SN2001ec","2001/08/31","17.8","KUG 0209+313A","02:12:00.43","+31:32:43.8,+31:32:43.80","Ia","2","4","",""
"SN2001eo","2001/10/01","17.3","UGC 3963","07:41:31.10","+51:41:05.4,+51:41:05.39","Ia","2","1","",""
"SN2001es","2001/10/07","18","2MASX J02020834+1905246","02:02:08.27","+19:05:27.5,+19:05:27.49","Ia","2","3","",""
"SN2001U","2001/02/15","17.3","NGC 5442","14:04:42.94,14:4:42.94","-09:42:29.7,-09:42:29.70","Ia","2","2","",""
"SN2002bi","2002/02/25","16.2","UGC 8527","13:32:54.36,13:32:54.45","+09:31:18.0,+09:31:18.01","Ia","2","2","",""
"SN2002bk","2002/02/09","18.5","2MASX J09022690-0917450","09:02:26.67","-09:17:38.7,-09:17:38.69","Ia","2","1","",""
"SN2002bp","2002/03/08","18.4","UGC 6332","11:19:18.20","+20:48:23.1,+20:48:23.11","Ia-02cx","2","1","",""
"SN2002bw","2002/03/30","17.4","PGC 59990","17:16:35.60","-10:20:31.8,-10:20:31.81","Ia","2","1","",""
"SN2002ci","2002/04/19","17.1","UGC 10301","16:15:37.95","+31:19:17.4,+31:19:17.40","Ia","2","2","",""
"SN2002df","2002/06/02","17.1","MCG -01-53-06","20:45:39.33","-04:57:04.7,-04:57:04.72","Ia","2","2","",""
"SN2002dr","2002/06/24","17","UGC 12214","22:51:01.00","+31:22:23.0,+31:22:23.02","Ia","2","1","",""
"SN2002dx","2002/07/08","18.8","UGC 12861","23:57:06.73","+29:50:15.5,+29:50:15.50","Ia","2","1","",""
"SN2002ec","2002/07/23","17.5","NGC 5910","15:19:24.89","+20:53:14.0,+20:53:13.99","Ia","2","2","",""
"SN2002et","2002/08/24","16.5","MCG -04-47-10","20:08:31.02","-25:27:37.5,-25:27:37.51","Ia","2","2","",""
"SN2002fi","2002/09/13","18.3","MCG -04-07-10","02:33:54.40","-21:02:29.4,-21:02:29.40","Ia","2","1","",""
"SN2002gf","2002/09/27","19.3","2MASX J20551849-0004243","20:55:17.88,20:55:18","-00:04:21.4,-00:04:21.36,-00:04:21.40","Ia","2","1","",""
"SN2002gg","2002/10/05","20","NEAT J222745.65+065548.9","22:27:45.93","+06:55:44.7,+06:55:44.69","Ia","2","1","",""
"SN2002gx","2002/10/13","19","NEAT J023144.16+401646.5","02:31:44.69","+40:16:39.5,+40:16:39.50","Ia","2","1","",""
"SN2002H","2002/01/19","16.7","MCG -02-35-11","13:38:27.58","-10:43:12.9,-10:43:12.90","Ia","2","1","",""
"SN2002hv","2002/11/05","18.6","UGC 4974","09:22:10.91","+33:50:10.8,+33:50:10.79","Ia","2","2","",""
"SN2002I","2002/01/19","17.3","IC 4229","13:22:26.84,13:22:26.88","-02:25:04.1,-02:25:04.08,-02:25:04.12","Ia","2","1","",""
"SN2002jm","2002/12/07","17.5","IC 603","10:19:25.20","-05:39:14.5,-05:39:14.51","Ia","2","4","",""
"SN2003ah","2003/02/08","17","LOTOSS J044309.01+004553.4","04:43:08.54,04:43:08.548","+00:46:00.4,+00:46:00.41,+00:46:00.49","Ia","2","1","",""
"SN2003ar","2003/02/06","16.8","MCG +12-15-47","16:02:08.11,16:02:08.118","+70:24:55.5,+70:24:55.51,+70:24:55.59","Ia","2","1","",""
"SN2003au","2003/02/17","19.2","NGC 6095","16:11:11.56,16:11:11.568","+61:15:58.2,+61:15:58.21,+61:15:58.29","Ia","2","1","",""
"SN2003bf","2003/02/18","17.2","2MASX J08082660+1219571","08:08:26.35,08:08:26.358","+12:19:56.2,+12:19:56.21,+12:19:56.29","Ia","2","10","",""
"SN2003bi","2003/02/22","19.6","2MASX J10440556+1231293","10:44:05.97,10:44:05.978","+12:31:34.7,+12:31:34.72,+12:31:34.79","Ia","2","1","",""
"SN2003bt","2003/03/09","16.7","A105522-0739","10:55:22.48,10:55:22.488","-07:39:12.3,-07:39:12.31,-07:39:12.39","Ia","2","4","",""
"SN2003M","2003/01/13","17.3","UGC 7224","12:13:21.00,12:13:21.008","+21:38:48.4,+21:38:48.41,+21:38:48.49","Ia Pec","2","5","",""
"SN2007jy","2007/09/03","20.7","SDSS J05121.44+002357.8","20:51:21.43,20:51:21.36","+00:23:57.8,+00:23:57.829,+00:23:57.505,+00:23:57.80","Ia","2","1","",""
"SN2008ge","2008/10/08","12.4","NGC 1527","04:08:24.68","-47:53:47.4,-47:53:47.40","Ia-02cx","2","2","",""
"LSQ13dnd","2013/12/13","19.57","2MASX J02562504-2121280","02:56:25.33,02:56:25.35","-21:21:26.3,-21:21:25.6","Ia","2","1","",""
"PS1-14lz","2014/02/13","18.83","","04:50:48.61","-14:25:22.8,-14:25:22.9","Ia","2","2","",""
"PS1-14qh","2014/02/27","19.34","","11:16:43.16","-16:45:04.9","Ia","2","1","",""
"PS1-14vw","2014/03/25","18.67","","09:58:08.07","+07:57:50.3","Ia","2","1","",""
"SN2011jh","2011/12/22","15.4","NGC 4682","12:47:14.42","-10:03:47.3,-10:03:47.30,-10:03:47.2","Ia","2","1","",""
"SN2012bo","2012/03/27","16.37","NGC 4726","12:50:45.23,12:50:45.12","-14:16:08.5,-14:16:08.51,-14:16:08.04","Ia","2","1","",""
"SN2013ar","2013/03/14","17.5","A083746+4928","08:37:45.02","+49:28:32.2,+49:28:32.20","Ia","2","1","",""
"SN2013bx","2013/04/09","19","A124724+3232","12:47:24.22,14:27:03.31","+32:32:50.0,+32:32:49.99,+34:51:36.3","Ia","2","2","",""
"CSS150118:133209+344127","2015/01/17","18.23","SDSS J133209.07+3441","13:32:09.0,13:32:08.93,13:32:08.88,13:32:09.07","+34:41:27,+34:41:27.3,+34:41:25.8,+34:41:28.25","Ia","2","1","",""
"Gaia15aaq","2015/01/16","18.5","SDSS J134124.97+3545","13:41:24.73,13:41:24.72,13:41:24.97","+35:45:43.3,+35:45:43.2,+35:45:40.62","Ia","2","1","",""
"iPTF15cnq","2015/08/23","19.95","2MASX J22075294+2922251","22:07:53.067,22:07:53.02","+29:22:25.75,+29:22:25.8","Ia","2","1","",""
"SN2016adn","2016/02/02","15.9","2MASX J03103162+0416184","03:10:34.500,03:10:34.46,03:10:34.50,03:10:34.488","+04:16:10.92,+04:16:10.80,+04:16:10.9","Ia","2","3","",""
"SN2016ado","2016/01/20","17","PGC 1066229","02:03:05.78,02:03:05.79","-03:50:28.3,-03:50:28.00,-03:50:28.0","Ia","2","1","",""
"SN2016adp","2016/01/21","16.5","PGC 2192359","03:21:42.40,03:21:42.43","+42:05:49.7,+42:05:49.40,+42:05:49.4","Ia","2","1","",""
"SN2016ag","2016/01/26","16","2MASX J01312331+6019128","01:31:23.18,01:31:23.180,01:31:23.184","+60:19:13.65,+60:19:13.6,+60:19:13.8","Ia","2","1","",""
"SN2016agd","2016/02/11","19.57","","12:26:59.57,12:26:59.56","+11:28:32.8,+11:28:32.91,+11:28:32.9","Ia","2","1","",""
"SN2016arr","2016/03/04","16.8","ESO 579- G 018","14:19:20.956,14:19:20.99,14:19:20.88","-20:57:04.43,-20:57:06.19,-20:57:06.2,-20:57:04.32","Ia","2","1","",""
"SN2016bli","2016/03/31","16.69","SDSS J145942.12+040518.1","14:59:42.130,14:59:42.13,14:59:42.24","+04:05:08.09,+04:05:08.1,+04:05:08.088","Ia","2","1","",""
"SN2016blv","2016/04/06","16.8","2MASX J13031054-2159149","13:03:10.74,13:03:10.56","-21:59:14.28,-21:59:14.3,-21:59:12.48","Ia","2","1","",""
"SN2016brs","2016/04/03","21","","14:29:38.63","+37:58:28.00,+37:58:28.0","Ia","2","1","",""
"SN2016brv","2016/04/16","17.2","NGC 4083","12:05:14.48","+10:36:55.40,+10:36:55.4","Ia-91bg","2","1","",""
"SN2016bry","2016/04/19","17","UGC 11635","20:43:22.40","+80:09:14.65,+80:09:14.6","Ia","2","1","",""
"SN2016cbx","2016/04/27","16.9","SDSS J115054.45+021828.1","11:50:54.53,11:50:54.48","+02:18:21.56,+02:18:21.6,+02:18:25.272,+02:18:24.768","Ia","2","3","",""
"SN2016con","2016/05/12","17.4","","13:13:30.74,13:13:30.75","+43:31:46.36,+43:31:46.7","Ia","2","1","",""
"SN2016cra","2016/05/27","19.96","","16:56:17.19,16:56:17.190","+41:23:18.61","Ia","2","1","",""
"SN2016csi","2016/06/03","18.67","KUGX 1631+334","16:33:49.47,16:33:49.470","+33:19:43.04","Ia","2","1","",""
"SN2016cvj","2016/06/07","19.01","","16:32:59.22,16:32:59.220","+31:57:43.27","Ia","2","1","",""
"SN2016cvm","2016/06/13","17.6","2MASX J18383792+4131473","18:38:37.55,18:38:37.550","+41:31:40.87,+41:31:40.37","Ia","2","2","",""
"SN2016cvz","2016/05/13","18.4","","16:25:20.79,16:25:20.82","+57:44:15.87,+57:44:15.2","Ia","2","1","",""
"SN2016cwc","2016/05/30","20.6","","16:45:34.37,16:45:34.370","+22:54:30.43","Ia","2","1","",""
"SN2016cyl","2016/06/27","16.6","WKK 2066","13:16:42.77,13:16:42.770,13:16:42.72","-55:17:59.89,-55:18:00.0","Ia","2","1","",""
"SN2016cza","2016/07/07","16.3","FAIRALL 0673","01:03:30.27,01:03:30.273,01:03:30.288","-47:01:27.58,-47:01:27.48","Ia","2","1","",""
"SN2016esn","2016/08/07","16.6","AM 0557-522 NED03","05:58:58.79,05:58:58.790,05:58:58.728","-52:26:17.95,-52:26:18.6","Ia","2","1","",""
"SN2016fhu","2016/08/31","18.6","2MASX J22030401+1154106","22:03:03.98,22:03:04.030","+11:54:07.45,+11:54:07.47","Ia","2","1","",""
"SN2016fij","2016/08/25","16.75","2dFGRS S501Z101","00:46:56.32,00:46:56.320,00:46:56.328","-33:47:35.59,-33:47:35.52","Ia","2","1","",""
"SN2016flv","2016/08/27","17.1","APMUKS(BJ) B224253.45-073553.1","22:45:29.96,22:45:29.960","-07:20:07.14","Ia","2","1","",""
"SN2016fts","2016/09/05","15.7","IC 1780","02:06:51.16,02:06:51.202,02:06:51.192","+14:43:21.22,+14:43:21.53,+14:43:21.36","Ia","2","1","",""
"SN2016gbf","2016/09/08","19.99","","00:39:55.53,00:39:55.530","+14:52:10.39","Ia","2","1","",""
"SN2016geh","2016/09/10","19.03","","01:19:17.99,01:19:17.990","+44:07:24.51","Ia","2","1","",""
"SN2016ggb","2016/09/12","16.3","ESO 197-G 010","01:53:12.54,01:53:12.541,01:53:12.576","-49:33:39.47,-49:33:37.08","Ia","2","1","",""
"SN2016gvd","2016/10/09","18.6","","01:20:22.63,01:20:22.630","-00:04:20.20","Ia","2","1","",""
"SN2016hdv","2016/10/16","17.91","","02:10:23.86,02:10:23.860","+44:10:36.63","Ia","2","1","",""
"SN2016hhd","2016/07/26","18.6","GALEXASC J210909.02-665314.6","21:09:08.37,21:09:08.370,07:41:01.44","-66:53:24.97,-69:01:02.64","Ia","2","1","",""
"SN2016hqh","2016/10/24","17.35","","07:57:05.81,07:57:05.810,07:57:05.76","+23:08:55.36,+23:08:55.32","Ia","2","1","",""
"SN2016ijj","2016/11/29","18.19","","01:55:23.55,01:55:23.550","+21:17:10.05","Ia","2","1","",""
"SN2016inu","2016/11/14","15.9","SDSS J123643.42+260647.1","12:36:43.21,12:36:43.210,12:36:43.2","+26:06:48.67,+26:06:48.6","Ia","2","1","",""
"SN2016ipi","2016/11/27","17.4","2MASX J05482726-2319189","05:48:27.02,05:48:27.020,05:48:27.024","-23:19:25.39,-23:19:25.32","Ia","2","1","",""
"SN2016isd","2016/12/03","17.52","AM 2329-410","23:31:54.45,23:31:54.450,23:31:54.48","-40:45:33.35,-40:45:34.2","Ia","2","1","",""
"SN2016ixb","2016/12/17","15.8","NPM1G +01.0158","04:54:00.04,04:54:00.040,04:53:59.784","+01:57:46.62,+01:57:46.224","Ia","2","1","",""
"SN2016iyx","2016/12/20","16.5","","08:43:24.75,08:43:24.750","+37:32:46.11","Ia","2","1","",""
"SN2016izf","2016/12/22","17.17","","00:33:12.02,00:33:12.020,00:33:14.1072","-84:29:21.31,-84:29:20.04","Ia","2","1","",""
"SN2016jab","2016/12/23","16.3","PGC 241921","07:05:26.71,07:05:26.710,07:05:26.16","-76:00:33.48,-76:00:35.64","Ia","2","1","",""
